movieID,title,year,genres_str,directorName,actors_str,tags_str,content_soup,primary_genre
44937,L'enfant,2005,Drama,jean-pierre_dardenne,déborah_françois fabrizio_rongione jérémie_renier jeremie_segard olivier_gourmet,available_at_cml golden_palm tumeys_dvds in_library,Drama Drama jean-pierre_dardenne déborah_françois fabrizio_rongione jérémie_renier jeremie_segard olivier_gourmet available_at_cml golden_palm tumeys_dvds in_library,Drama
44949,Hoot,2006,Children Comedy,wil_shriner,logan_lerman brie_larson cody_linley luke_wilson tim_blake_nelson,carl_hiaasen,Children Comedy Children Comedy wil_shriner logan_lerman brie_larson cody_linley luke_wilson tim_blake_nelson carl_hiaasen,Children
44972,Scary Movie 4,2006,Comedy Horror,david_zucker,anthony_anderson anna_faris craig_bierko regina_hall simon_rex,parody spoof sequels sequel stupid boring pop_culture pretty_funny,Comedy Horror Comedy Horror david_zucker anthony_anderson anna_faris craig_bierko regina_hall simon_rex parody spoof sequels sequel stupid boring pop_culture pretty_funny,Comedy
44974,Hard Candy,2005,Drama Thriller,david_slade,john_gilbert patrick_wilson ellen_page jennifer_holmes sandra_oh,revenge tense sexual_abuse disturbing internet controversial movielens_top_pick potential_oscar_nom watched_2007 claustrophobic,Drama Thriller Drama Thriller david_slade john_gilbert patrick_wilson ellen_page jennifer_holmes sandra_oh revenge tense sexual_abuse disturbing internet controversial movielens_top_pick potential_oscar_nom watched_2007 claustrophobic,Drama
44978,Dead Birds,2004,Horror War Western,alex_turner_(ii),henry_thomas isaiah_washington mark_boone_jr. nicki_lynn_aycox patrick_fugit,,Horror War Western Horror War Western alex_turner_(ii) henry_thomas isaiah_washington mark_boone_jr. nicki_lynn_aycox patrick_fugit,Horror
45028,A Prairie Home Companion,2006,Comedy Drama Musical,robert_altman,garrison_keillor kevin_kline lily_tomlin lindsay_lohan meryl_streep,minnesota robert_altman altman ensemble_cast toplist06 corvallis_library murder/fatality,Comedy Drama Musical Comedy Drama Musical robert_altman garrison_keillor kevin_kline lily_tomlin lindsay_lohan meryl_streep minnesota robert_altman altman ensemble_cast toplist06 corvallis_library murder/fatality,Comedy
45062,The Sentinel,2006,Crime Drama Thriller,clark_johnson,martin_donovan eva_longoria kiefer_sutherland michael_douglas ritchie_coster,conspiracy secret_service,Crime Drama Thriller Crime Drama Thriller clark_johnson martin_donovan eva_longoria kiefer_sutherland michael_douglas ritchie_coster conspiracy secret_service,Crime
45074,The Wild,2006,Adventure Animation Children Comedy Fantasy,steve_'spaz'_williams,eddie_izzard janeane_garofalo jim_belushi kiefer_sutherland william_shatner,kids_and_family computer_animation fatherson_relationship fish_out_of_water,Adventure Animation Children Comedy Fantasy Adventure Animation Children Comedy Fantasy steve_'spaz'_williams eddie_izzard janeane_garofalo jim_belushi kiefer_sutherland william_shatner kids_and_family computer_animation fatherson_relationship fish_out_of_water,Adventure
45081,Silent Hill,2006,Fantasy Horror Thriller,christophe_gans,deborah_kara_unger kim_coates laurie_holden radha_mitchell sean_bean,video_game unintentionally_funny video_game_adaptation guilty_pleasure ummarti2007 movies_8 sister_sister_relationship,Fantasy Horror Thriller Fantasy Horror Thriller christophe_gans deborah_kara_unger kim_coates laurie_holden radha_mitchell sean_bean video_game unintentionally_funny video_game_adaptation guilty_pleasure ummarti2007 movies_8 sister_sister_relationship,Fantasy
45106,American Dreams,2002,Comedy Drama,,arlen_escarpeta keith_robinson matthew_john_armstrong gail_o'grady paul_d._roberts sarah_ramos brittany_snow ethan_dampf jamie_elman jonathan_adams rachel_boston tom_verica vanessa_lengies will_estes,hugh_grant comedy bush_bashing satire mandy_moore below_r,Comedy Drama Comedy Drama  arlen_escarpeta keith_robinson matthew_john_armstrong gail_o'grady paul_d._roberts sarah_ramos brittany_snow ethan_dampf jamie_elman jonathan_adams rachel_boston tom_verica vanessa_lengies will_estes hugh_grant comedy bush_bashing satire mandy_moore below_r,Comedy
45175,Kinky Boots,2005,Comedy Drama,julian_jarrold,chiwetel_ejiofor jemima_rooper joel_edgerton linda_bassett sarah-jane_potts,foreign queer working_class transvestites,Comedy Drama Comedy Drama julian_jarrold chiwetel_ejiofor jemima_rooper joel_edgerton linda_bassett sarah-jane_potts foreign queer working_class transvestites,Comedy
45183,Tom yum goong,2005,Action Comedy Crime Thriller,prachya_pinkaew,bongkoj_khongmalai nathan_jones petchtai_wongkamlao tony_jaa xing_jing,prison action_packed martial_arts jonossa tony_jaa elephant,Action Comedy Crime Thriller Action Comedy Crime Thriller prachya_pinkaew bongkoj_khongmalai nathan_jones petchtai_wongkamlao tony_jaa xing_jing prison action_packed martial_arts jonossa tony_jaa elephant,Action
45186,Mission: Impossible III,2006,Action Adventure Thriller,j.j._abrams,billy_crudup michelle_monaghan philip_seymour_hoffman tom_cruise ving_rhames,espionage tom_cruise murder better_than_expected miyazaki philip_seymour_hoffman pg13 michelle_monaghan good movie_to_see,Action Adventure Thriller Action Adventure Thriller j.j._abrams billy_crudup michelle_monaghan philip_seymour_hoffman tom_cruise ving_rhames espionage tom_cruise murder better_than_expected miyazaki philip_seymour_hoffman pg13 michelle_monaghan good movie_to_see,Action
45208,RV,2006,Action Children Comedy,barry_sonnenfeld,cheryl_hines jeff_daniels joanna_'jojo'_levesque kristin_chenoweth robin_williams,robin_williams movies_8 robots dysfunctional_family vacation colorado utah,Action Children Comedy Action Children Comedy barry_sonnenfeld cheryl_hines jeff_daniels joanna_'jojo'_levesque kristin_chenoweth robin_williams robin_williams movies_8 robots dysfunctional_family vacation colorado utah,Action
45210,United 93,2006,Drama,paul_greengrass,christian_clemenson david_alan_basche ray_charleson richard_bekins susan_blommaert,terrorism aviation heroism 9/11 available_at_cml imdb_top_250 creepy new_york_city clearplay unrealistic,Drama Drama paul_greengrass christian_clemenson david_alan_basche ray_charleson richard_bekins susan_blommaert terrorism aviation heroism 9/11 available_at_cml imdb_top_250 creepy new_york_city clearplay unrealistic,Drama
45221,Stick It,2006,Comedy,jessica_bendinger,jeff_bridges maddy_curley missy_peregrym nicki_soohoo vanessa_lengies,high_school teen,Comedy Comedy jessica_bendinger jeff_bridges maddy_curley missy_peregrym nicki_soohoo vanessa_lengies high_school teen,Comedy
45335,Footlight Parade,1933,Comedy Musical Romance,lloyd_bacon,dick_powell guy_kibbee james_cagney joan_blondell ruby_keeler,less_than_300_ratings national_film_registry,Comedy Musical Romance Comedy Musical Romance lloyd_bacon dick_powell guy_kibbee james_cagney joan_blondell ruby_keeler less_than_300_ratings national_film_registry,Comedy
45361,An American Haunting,2005,Drama Horror Mystery Thriller,courtney_solomon,donald_sutherland james_d'arcy matthew_marsh sissy_spacek thom_fell,,Drama Horror Mystery Thriller Drama Horror Mystery Thriller courtney_solomon donald_sutherland james_d'arcy matthew_marsh sissy_spacek thom_fell,Drama
45382,Down in the Valley,2005,Drama Romance,david_jacobson,david_morse edward_norton evan_rachel_wood john_diehl rory_culkin,drugs edward_norton mental_illness horses guns statutory_rape cowboys beach,Drama Romance Drama Romance david_jacobson david_morse edward_norton evan_rachel_wood john_diehl rory_culkin drugs edward_norton mental_illness horses guns statutory_rape cowboys beach,Drama
45412,Kakushi ken oni no tsume,2004,Action Drama Romance,yoji_yamada,hidetaka_yoshioka masatoshi_nagase takako_matsu tomoko_tabata yukiyoshi_ozawa,,Action Drama Romance Action Drama Romance yoji_yamada hidetaka_yoshioka masatoshi_nagase takako_matsu tomoko_tabata yukiyoshi_ozawa,Action
45431,Over the Hedge,2006,Adventure Animation Children Comedy,tim_johnson,bruce_willis garry_shandling steve_carell wanda_sykes william_shatner,suburbia talking_animals bruce_willis cartoon ben_folds based_on_comic better_than_expected jonossa dreamworks seen_2006,Adventure Animation Children Comedy Adventure Animation Children Comedy tim_johnson bruce_willis garry_shandling steve_carell wanda_sykes william_shatner suburbia talking_animals bruce_willis cartoon ben_folds based_on_comic better_than_expected jonossa dreamworks seen_2006,Adventure
45440,Art School Confidential,2006,Comedy Drama,terry_zwigoff,jim_broadbent john_malkovich matt_keeslar max_minghella sophia_myles,john_malkovich underrated,Comedy Drama Comedy Drama terry_zwigoff jim_broadbent john_malkovich matt_keeslar max_minghella sophia_myles john_malkovich underrated,Comedy
45442,Poseidon,2006,Action Adventure Thriller,wolfgang_petersen,emmy_rossum jacinda_barrett josh_lucas kurt_russell richard_dreyfuss,police remake unrealistic predictable below_r ocean wolfgang_petersen shipwreck big_budget,Action Adventure Thriller Action Adventure Thriller wolfgang_petersen emmy_rossum jacinda_barrett josh_lucas kurt_russell richard_dreyfuss police remake unrealistic predictable below_r ocean wolfgang_petersen shipwreck big_budget,Action
45447,The Da Vinci Code,2006,Drama Mystery Thriller,ron_howard,jürgen_prochnow alfred_molina audrey_tautou ian_mckellen tom_hanks,bullshit_history tom_hanks paul_bettany paris based_on_a_book pg13 fast_paced literature audrey_tautou adventure,Drama Mystery Thriller Drama Mystery Thriller ron_howard jürgen_prochnow alfred_molina audrey_tautou ian_mckellen tom_hanks bullshit_history tom_hanks paul_bettany paris based_on_a_book pg13 fast_paced literature audrey_tautou adventure,Drama
45499,X-Men: The Last Stand,2006,Fantasy Sci-Fi Thriller,brett_ratner,anna_paquin famke_janssen halle_berry hugh_jackman ian_mckellen,hugh_jackman mutants patrick_stewart fun scifi watch_the_credits xenophobic ensemble_cast seen_more_than_once marvel,Fantasy Sci-Fi Thriller Fantasy Sci-Fi Thriller brett_ratner anna_paquin famke_janssen halle_berry hugh_jackman ian_mckellen hugh_jackman mutants patrick_stewart fun scifi watch_the_credits xenophobic ensemble_cast seen_more_than_once marvel,Fantasy
45501,The Break-Up,2006,Comedy Drama Romance,peyton_reed,ann-margret jason_bateman jennifer_aniston joey_lauren_adams vince_vaughn,watched_2006 below_r pg13 vince_vaughn,Comedy Drama Romance Comedy Drama Romance peyton_reed ann-margret jason_bateman jennifer_aniston joey_lauren_adams vince_vaughn watched_2006 below_r pg13 vince_vaughn,Comedy
45503,Peaceful Warrior,2006,Drama,victor_salva,amy_smart ashton_holmes nick_nolte scott_mechlowicz tim_dekay,stupid ridiculously_spiritual,Drama Drama victor_salva amy_smart ashton_holmes nick_nolte scott_mechlowicz tim_dekay stupid ridiculously_spiritual,Drama
45517,Cars,2006,Animation Children Comedy Fantasy,john_lasseter,bonnie_hunt cheech_marin larry_the_cable_guy owen_wilson paul_newman,small_town kids_fun disney cars redemption actually_funny innovative fun disney_animated_feature better_than_expected,Animation Children Comedy Fantasy Animation Children Comedy Fantasy john_lasseter bonnie_hunt cheech_marin larry_the_cable_guy owen_wilson paul_newman small_town kids_fun disney cars redemption actually_funny innovative fun disney_animated_feature better_than_expected,Animation
45525,The Lost City,2005,Drama,andy_garcia,andy_garcia bill_murray dustin_hoffman inés_sastre lorena_feijoo,bill_murray cuba,Drama Drama andy_garcia andy_garcia bill_murray dustin_hoffman inés_sastre lorena_feijoo bill_murray cuba,Drama
45611,Vera Cruz,1954,Adventure Western,robert_aldrich,burt_lancaster cesar_romero denise_darcel gary_cooper sarita_montiel,seen_2008,Adventure Western Adventure Western robert_aldrich burt_lancaster cesar_romero denise_darcel gary_cooper sarita_montiel seen_2008,Adventure
45635,The Notorious Bettie Page,2005,Drama,mary_harron,cara_seymour christopher_bauer gretchen_mol jared_harris sarah_paulson,bdsm less_than_300_ratings glamour stylized nostalgic sexual irreverent biographical austere chilly,Drama Drama mary_harron cara_seymour christopher_bauer gretchen_mol jared_harris sarah_paulson bdsm less_than_300_ratings glamour stylized nostalgic sexual irreverent biographical austere chilly,Drama
45658,On a Clear Day,2005,Drama,gaby_dellal,billy_boyd brenda_blethyn jamie_sives peter_mullan sean_mcginley,less_than_300_ratings,Drama Drama gaby_dellal billy_boyd brenda_blethyn jamie_sives peter_mullan sean_mcginley less_than_300_ratings,Drama
45662,The Omen,1976,Horror,richard_donner,david_warner billie_whitelaw gregory_peck harvey_stephens lee_remick,remake antichrist omigawd,Horror Horror richard_donner david_warner billie_whitelaw gregory_peck harvey_stephens lee_remick remake antichrist omigawd,Horror
45664,The King,2005,Drama,james_marsh,brady_coleman gael_garcía_bernal jessica_schwartz laura_harring laura_clifton,nudity_(topless),Drama Drama james_marsh brady_coleman gael_garcía_bernal jessica_schwartz laura_harring laura_clifton nudity_(topless),Drama
45666,Nacho Libre,2006,Comedy,jared_hess,ana_de_la_reguera darius_rose hector_jimenez jack_black richard_montoya,jack_black better_than_expected nudity_(topless) mexico ironic silly nasa friday_night_movie madcap napoleon_dynamite,Comedy Comedy jared_hess ana_de_la_reguera darius_rose hector_jimenez jack_black richard_montoya jack_black better_than_expected nudity_(topless) mexico ironic silly nasa friday_night_movie madcap napoleon_dynamite,Comedy
45668,The Lake House,2006,Drama Fantasy Romance,alejandro_agresti,christopher_plummer dylan_walsh keanu_reeves sandra_bullock shohreh_aghdashloo,love_story sweet architecture chicago time sandra_bullock time_travel keanu_reeves remake jane_austen,Drama Fantasy Romance Drama Fantasy Romance alejandro_agresti christopher_plummer dylan_walsh keanu_reeves sandra_bullock shohreh_aghdashloo love_story sweet architecture chicago time sandra_bullock time_travel keanu_reeves remake jane_austen,Drama
45672,Click,2006,Comedy Drama Fantasy,frank_coraci,adam_sandler christopher_walken david_hasselhoff henry_winkler kate_beckinsale,family family_bonds second_chance classic new_york_city regrets architecture adam_sandler oscar_nom_2007 watched_2007,Comedy Drama Fantasy Comedy Drama Fantasy frank_coraci adam_sandler christopher_walken david_hasselhoff henry_winkler kate_beckinsale family family_bonds second_chance classic new_york_city regrets architecture adam_sandler oscar_nom_2007 watched_2007,Comedy
45679,The Seventh Victim,1943,Drama Horror Mystery,mark_robson,hugh_beaumont isabel_jewell jean_brooks kim_hunter tom_conway,less_than_300_ratings val_lewton,Drama Horror Mystery Drama Horror Mystery mark_robson hugh_beaumont isabel_jewell jean_brooks kim_hunter tom_conway less_than_300_ratings val_lewton,Drama
45720,The Devil Wears Prada,2006,Comedy Drama,david_frankel,emily_blunt adrian_grenier anne_hathaway meryl_streep stanley_tucci,fashion meryl_streep paris new_york girlie_movie magazines alliances terrible adapted_from:book jonossa,Comedy Drama Comedy Drama david_frankel emily_blunt adrian_grenier anne_hathaway meryl_streep stanley_tucci fashion meryl_streep paris new_york girlie_movie magazines alliances terrible adapted_from:book jonossa,Comedy
45722,Pirates of the Caribbean: Dead Man's Chest,2006,Action Adventure Comedy Fantasy,gore_verbinski,bill_nighy jack_davenport johnny_depp keira_knightley orlando_bloom,pirates johnny_depp orlando_bloom sequels thriller action better_than_original jack_davenport sequels_filmed_simultaneously seafaring,Action Adventure Comedy Fantasy Action Adventure Comedy Fantasy gore_verbinski bill_nighy jack_davenport johnny_depp keira_knightley orlando_bloom pirates johnny_depp orlando_bloom sequels thriller action better_than_original jack_davenport sequels_filmed_simultaneously seafaring,Action
